area,competition,season,id,utcDate,status,matchday,stage,group,lastUpdated,homeTeam,awayTeam,score,odds,referees
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503046,2024-08-17T16:30:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 1, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57882, 'name': 'Ermanno Feliciani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503052,2024-08-17T16:30:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57842, 'name': 'Giovanni Ayroldi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503045,2024-08-17T18:45:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503051,2024-08-17T18:45:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 10977, 'name': 'Fabio Maresca', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503043,2024-08-18T16:30:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 212567, 'name': 'Maria Caputi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503047,2024-08-18T16:30:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57762, 'name': 'Matteo Marchetti', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503044,2024-08-18T18:45:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 10980, 'name': 'Federico La Penna', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503049,2024-08-18T18:45:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 1}, 'halfTime': {'home': 2, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 97887, 'name': 'Paride Tremolada', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503050,2024-08-19T16:30:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 4}, 'halfTime': {'home': 0, 'away': 2}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57837, 'name': 'Federico Dionisi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503048,2024-08-19T18:45:00Z,FINISHED,1,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 2, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57868, 'name': 'Matteo Marcenaro', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503059,2024-08-24T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 206189, 'name': 'Juan Luca Sacchi', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503062,2024-08-24T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 115, 'name': 'Udinese Calcio', 'shortName': 'Udinese', 'tla': 'UDI', 'crest': 'https://crests.football-data.org/115.png'}","{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11065, 'name': 'Daniele Doveri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503056,2024-08-24T18:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 145272, 'name': 'Davide Di Marco', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503057,2024-08-24T18:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 5911, 'name': 'AC Monza', 'shortName': 'Monza', 'tla': 'MON', 'crest': 'https://crests.football-data.org/5911.png'}","{'id': 107, 'name': 'Genoa CFC', 'shortName': 'Genoa', 'tla': 'GEN', 'crest': 'https://crests.football-data.org/107.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11043, 'name': 'Maurizio Mariani', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503054,2024-08-25T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 99, 'name': 'ACF Fiorentina', 'shortName': 'Fiorentina', 'tla': 'FIO', 'crest': 'https://crests.football-data.org/99.png'}","{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 0}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57826, 'name': 'Simone Sozza', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503061,2024-08-25T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 1, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11018, 'name': 'Antonio Rapuano', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503058,2024-08-25T18:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 3, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11002, 'name': 'Luca Pairetto', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503060,2024-08-25T18:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 100, 'name': 'AS Roma', 'shortName': 'Roma', 'tla': 'ROM', 'crest': 'https://crests.football-data.org/100.png'}","{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57764, 'name': 'Luca Zufferli', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503053,2024-08-26T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'id': 7397, 'name': 'Como 1907', 'shortName': 'Como 1907', 'tla': 'COM', 'crest': 'https://crests.football-data.org/7397.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11060, 'name': 'Marco Di Bello', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503055,2024-08-26T18:45:00Z,FINISHED,2,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 450, 'name': 'Hellas Verona FC', 'shortName': 'Verona', 'tla': 'HVE', 'crest': 'https://crests.football-data.org/450.png'}","{'id': 109, 'name': 'Juventus FC', 'shortName': 'Juventus', 'tla': 'JUV', 'crest': 'https://crests.football-data.org/109.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 3}, 'halfTime': {'home': 0, 'away': 2}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11280, 'name': 'Antonio Giua', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503072,2024-08-30T16:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 454, 'name': 'Venezia FC', 'shortName': 'Venezia FC', 'tla': 'VEN', 'crest': 'https://crests.football-data.org/454.png'}","{'id': 586, 'name': 'Torino FC', 'shortName': 'Torino', 'tla': 'TOR', 'crest': 'https://crests.football-data.org/586.png'}","{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 0, 'away': 1}, 'halfTime': {'home': 0, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57868, 'name': 'Matteo Marcenaro', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503066,2024-08-30T18:45:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 108, 'name': 'FC Internazionale Milano', 'shortName': 'Inter', 'tla': 'INT', 'crest': 'https://crests.football-data.org/108.png'}","{'id': 102, 'name': 'Atalanta BC', 'shortName': 'Atalanta', 'tla': 'ATA', 'crest': 'https://crests.football-data.org/102.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 4, 'away': 0}, 'halfTime': {'home': 2, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 57762, 'name': 'Matteo Marchetti', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503063,2024-08-31T16:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 103, 'name': 'Bologna FC 1909', 'shortName': 'Bologna', 'tla': 'BOL', 'crest': 'https://crests.football-data.org/103.png'}","{'id': 445, 'name': 'Empoli FC', 'shortName': 'Empoli', 'tla': 'EMP', 'crest': 'https://crests.football-data.org/445.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 1}, 'halfTime': {'home': 1, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11119, 'name': 'Livio Marinelli', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503069,2024-08-31T16:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 5890, 'name': 'US Lecce', 'shortName': 'Lecce', 'tla': 'USL', 'crest': 'https://crests.football-data.org/5890.png'}","{'id': 104, 'name': 'Cagliari Calcio', 'shortName': 'Cagliari', 'tla': 'CAG', 'crest': 'https://crests.football-data.org/104.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 1, 'away': 0}, 'halfTime': {'home': 1, 'away': 0}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 10985, 'name': 'Michael Fabbri', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503068,2024-08-31T18:45:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 110, 'name': 'SS Lazio', 'shortName': 'Lazio', 'tla': 'LAZ', 'crest': 'https://crests.football-data.org/110.png'}","{'id': 98, 'name': 'AC Milan', 'shortName': 'Milan', 'tla': 'MIL', 'crest': 'https://crests.football-data.org/98.png'}","{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 2}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 11029, 'name': 'Davide Massa', 'type': 'REFEREE', 'nationality': 'Italy'}]"
"{'id': 2114, 'name': 'Italy', 'code': 'ITA', 'flag': 'https://crests.football-data.org/784.svg'}","{'id': 2019, 'name': 'Serie A', 'code': 'SA', 'type': 'LEAGUE', 'emblem': 'https://crests.football-data.org/SA.png'}","{'id': 2310, 'startDate': '2024-08-18', 'endDate': '2025-05-25', 'currentMatchday': 19, 'winner': None}",503070,2024-08-31T18:45:00Z,FINISHED,3,REGULAR_SEASON,,2025-01-07T00:20:47Z,"{'id': 113, 'name': 'SSC Napoli', 'shortName': 'Napoli', 'tla': 'NAP', 'crest': 'https://crests.football-data.org/113.png'}","{'id': 112, 'name': 'Parma Calcio 1913', 'shortName': 'Parma', 'tla': 'PAR', 'crest': 'https://crests.football-data.org/112.png'}","{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'home': 2, 'away': 1}, 'halfTime': {'home': 0, 'away': 1}}",{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"[{'id': 97887, 'name': 'Paride Tremolada', 'type': 'REFEREE', 'nationality': 'Italy'}]"
